stop_id,stop_lat,stop_lon
5433265,49.34333,15.74138
5476012,48.8291176,14.3413054
5476194,50.07111,13.67777
5454332,50.57888,15.07861
5475242,48.68111,14.44416
5456310,50.345,15.29555
5476124,50.10416,13.59805
5455740,50.380558,15.1047
5106870,50.0903312,18.2263782
5455189,50.58027,14.00305
5453136,50.07333,15.00722
5474920,49.14611,15.47166
5106846,50.0412504,18.4946733
5474155,49.85777,13.59638
5473242,49.32,13.94833
5473252,49.31305,13.9325
5453669,50.2980528,13.2768776
5436205,49.13416,16.46138
5474352,48.90083,14.61166
5476834,49.83805,14.0175
5475012,49.2323573,13.9020183
5457320,50.57527,16.06
5455853,49.5475,15.50944
5437045,49.56166,16.03361
5435815,49.08527,16.60527
5434646,49.43166,17.7975
5476094,50.09888,13.73583
5453466,50.10472,13.75055
5476254,50.10138,13.71416
5435625,48.86666,16.82138
5435835,49.01416,16.345
5434482,50.19333,17.06361
5475860,49.40638,15.51277
5435855,49.18333,16.2575
5434532,50.01555,17.03305
5434512,50.00972,17.03083
5454812,50.89638,15.13027
5456396,49.84361,14.95027
5456406,49.84944,14.97888
5456016,49.84444,14.94777
5456026,49.83972,14.94111
5456476,49.98138,15.16027
8018662,50.926326,14.131106
5104430,51.6092258,16.8393481
5476044,50.02472,13.92305
5433252,50.04,16.9125
5473412,49.24444,14.10805
8018720,49.1221161,12.1251727
5476874,49.80888,13.97027
8102667,48.7536476,15.9571433
5474625,49.72388,13.14166
8018953,49.2139885,12.514254
5474542,49.275722,15.080054
5475712,49.16805,15.0525
5473852,48.9780193,14.0385948
5435875,48.89277,17.19833
5435895,48.89222,17.21222
5435885,48.88333,17.17861
5456021,50.43694,15.10722
5473222,49.34833,13.95
5473205,49.74,13.59166
5476275,49.73222,13.60333
5457110,50.71194,15.42277
5433152,49.46083,17.37361
5454140,50.16138,16.46527
5455730,50.3680091,15.1339601
5455443,49.89472,15.52805
5455433,49.8925,15.54333
5435757,49.56611,15.77416
5434584,49.71222,18.61638
5433254,49.71638,18.62611
5434594,49.69361,18.59638
5436925,49.17888,16.38305
5453086,50.07833,14.80361
5476515,50.2870409,12.535456
5454257,50.42638,14.26444
5454137,50.42138,14.25861
5454277,50.42861,14.28194
5454127,50.41666,14.25277
5473582,49.29694,14.715
5435905,49.19694,16.86777
5455310,50.53194,15.26333
5455533,50.02888,15.96944
5433565,49.5475,16.17277
5434745,49.60222,16.53194
5454943,49.66972,15.6325
5433575,49.53722,16.195
5434847,49.72833,16.73111
5105744,50.1876458,16.6657548
5456910,50.55444,15.49
5476014,50.02333,13.87388
5454466,50.15944,14.39833
5454496,50.16777,14.365
5474742,48.62638,14.36305
5476444,49.60194,13.88194
5434782,49.46027,18.13444
5435925,49.47277,16.24527
5456271,50.29916,15.18027
5454739,50.6016369,13.9124461
5457440,50.51555,16.07305
5457460,50.49944,16.09111
5434812,49.98361,16.88861
5433192,50.0358585,17.4012041
5433222,50.0230519,17.3388614
5454916,50.03916,14.2425
5454896,50.035,14.23555
5453943,49.89222,16.5725
5106794,49.9403201,18.3032254
5436735,49.29777,15.95083
5456459,50.95666,14.54972
5453740,50.62472,16.26777
5453889,50.450211,13.168619
5613041,49.0836076,19.3091038
5106820,50.0889081,18.547546
5106809,50.1027883,18.5656133
5106805,50.0562133,18.4971621
5106800,50.0666138,18.5153637
5456719,50.88277,14.50972
5454180,50.12722,16.34305
5475232,48.64944,14.43166
5454120,50.16611,16.27055
5454110,50.15777,16.27361
5454232,50.68361,15.14388
5456790,50.36055,15.96888
5455626,49.85694,14.28138
5453506,50.13916,13.92611
5455222,50.78888,14.83138
5474242,49.39444,15.23138
5102580,52.3499173,14.8152866
5108266,50.0432134,22.0058076
5435075,49.0239234,15.6872263
5454242,50.69416,15.10833
5435805,49.40833,16.6275
5434832,49.92944,17.28416
5473455,50.2675,12.89083
5473465,50.27555,12.88027
5455630,50.29527,15.69361
5454514,50.13111,14.98666
5474995,50.02722,12.50305
5475000,49.33,15.48444
8101119,47.8119757,13.066301
5455916,49.88611,14.835
5455986,49.86111,14.91638
8019343,50.07731,12.2294033
8019401,50.8895711,14.2287665
8019537,49.3263177,12.1038045
8019433,50.875881,14.2346784
8019626,50.976,14.2725
5453149,50.59277,14.05333
5436665,48.77444,16.69916
5455349,50.4875856,13.7039647
5474115,49.80611,13.5275
5474950,49.22472,15.49555
5454292,50.63638,15.09888
5473202,49.38444,13.93638
5473212,49.37805,13.94444
5434608,49.67611,18.08916
5453703,49.99,16.06388
5455176,49.65583,14.43416
8019678,50.9358,14.6138
8019685,50.1888701,12.1196805
5454323,49.84777,16.47416
5455389,50.4523381,13.8878005
5456590,50.60333,15.32388
8103141,47.6395943,15.8308831
5456580,50.33138,15.87722
5476615,49.53416,12.98361
5455370,50.51777,15.28
5434862,49.62138,17.09972
5434882,49.6325,17.08611
5455026,49.89694,14.7275
5476104,50.09527,13.64666
5474432,49.0660241,15.1577778
5475542,49.44055,14.42
5473612,49.37944,14.69722
5103940,52.1619594,22.2715732
5435975,49.10805,16.4625
5455359,50.4405001,13.7976012
5614366,48.8497783,17.2184565
5435985,49.48027,16.60944
5456799,50.74138,14.52138
5476705,50.16611,12.36861
5456011,50.43194,14.75527
5436055,49.43722,16.05361
5455566,49.92472,14.37611
5105882,51.3870459,16.8489048
5434614,49.65638,18.12833
5455484,49.90555,15.46
5456101,50.44277,14.66416
5434712,49.63861,17.17472
5435392,50.052115,17.484334
5434664,50.01805,17.77694
5454539,50.4627878,13.7462705
5476774,49.88833,14.1475
5476434,49.5975,13.90472
5455013,49.8375,15.99472
5476565,49.71305,12.81361
5473392,49.22361,14.165
5456450,50.27166,15.49861
5473882,48.9470881,14.0180091
5453806,50.22833,14.07555
5453826,50.22611,14.10194
5475382,49.38472,14.62888
5454170,50.13666,16.3775
5455529,50.42972,14.06083
5455313,49.975,16.16305
5433462,49.56694,17.10888
5454683,49.91888,15.825
5474910,49.13083,15.46222
5436075,49.07388,17.89916
5436105,49.14472,16.87333
5434024,49.91666,17.84805
5455863,49.52055,15.45583
5474822,48.99361,15.34888
5455539,50.36027,13.90055
5473151,49.52277,13.89472
5454130,50.14694,16.24194
5434354,50.21194,17.68305
5613443,48.6142013,19.1495113
5456410,50.175,15.36638
5106014,51.0306256,17.0661408
5473052,49.44583,14.08138
5456460,50.295,15.49527
5473395,50.04944,13.05055
5456800,50.30027,15.85805
5456255,49.66055,15.34888
5455022,50.74,15.24361
5454992,50.73472,15.28027
5455012,50.73166,15.25472
5455292,50.735,15.24944
5474342,49.41583,14.73527
5455880,50.46527,15.16777
5434892,50.0175,17.065
5454913,49.69833,15.75972
5455560,50.37527,15.51861
5473572,49.25527,14.72583
5456076,49.78972,14.96055
5436125,49.10777,16.73333
5476455,50.18583,12.64444
5454100,50.20361,16.25388
5454105,50.19972,16.25638
5454999,50.2514146,13.7480715
5100594,54.4400543,18.5623213
5453290,50.07027,16.34027
5107465,50.27895,19.1263859
5475212,48.9079788,13.8291485
5613360,48.9503206,20.5615132
5435195,49.14222,17.495
5473902,48.9260301,13.9694656
5455290,50.6341183,15.3007972
5473855,49.41555,12.98583
5453196,49.93694,14.13111
5473935,49.52444,13.59166
5456849,50.63694,14.58444
5453823,49.98972,16.17083
5434902,50.16222,16.94194
5436145,49.07611,17.42277
5433414,49.69416,17.93166
5454729,50.6169461,13.9696498
5105643,50.5633556,16.9467303
5476905,49.38416,13.01055
5457480,50.41111,16.10055
5453044,50.20972,14.69222
5455686,49.78555,14.19833
5456640,50.51555,15.48666
5474165,50.24555,12.83555
5614406,48.7731784,17.7003709
5454643,50,15.75694
5456519,50.9477604,14.4918209
5456350,50.40583,15.35277
5475645,49.73972,12.70111
5456869,50.58694,14.62944
5453464,50.01083,15.29527
5473985,49.695,13.47833
5456259,50.72055,14.37472
5476585,49.5475,13.07166
5436165,49.195,15.80416
5473114,49.88583,13.95944
5475015,50.04944,12.44083
5475196,50.1198472,13.4129964
5475582,49.39277,14.32472
5453496,50.14111,13.96527
8102653,48.3822972,16.2132824
5474715,49.63944,13.155
5473942,48.8588269,13.8207966
5476234,50.01416,13.52722
5475475,49.85138,12.97888
5476102,49.255,13.91611
5455006,49.94944,14.6775
5453144,50.18722,14.90777
5454057,50.36166,14.24222
5435795,49.54277,16.92833
5455306,49.76194,14.74861
5473812,49.0810917,14.0607946
5475033,49.2101154,13.8875055
5454893,49.73055,15.83361
5456269,50.69805,14.44972
5105980,50.7842124,17.0602369
5454892,50.78833,15.02555
5475835,50.34027,13.05916
5475625,49.66527,12.7725
5437095,48.8975,17.31861
5616010,48.8676501,21.8248599
5436225,49.22222,16.06888
5473055,50.2775,12.17694
5434694,49.7075,18.06638
5433054,49.71611,18.065
5474135,49.82611,13.57694
5457119,50.62972,14.4375
5456245,49.67027,15.31944
5456890,50.10416,15.7575
5474175,49.80611,13.54333
5456106,49.76,15.02194
5454026,50.12444,14.25444
5436185,49.15388,16.4825
5436186,49.15638,16.505
5433692,49.1762784,18.0998757
5454199,50.67027,13.74
5476152,49.305,13.77888
5455226,49.53833,14.62138
5434912,49.6975,17.15583
5455956,49.88305,14.85694
5435647,49.59722,15.68277
5474785,49.74111,13.00055
5433675,49.45888,15.62555
5474603,49.383258,14.946541
5433524,49.67861,18.56916
5474402,49.1342471,15.1348486
5473682,48.90194,14.88277
5473672,48.89194,14.88027
5434804,49.64194,17.93833
5457420,50.53222,16.00527
5474622,49.413589,14.953155
5456061,50.43777,14.74444
5473422,49.24916,14.05666
5437085,48.87166,17.24305
5475452,49.29472,14.54111
5455266,49.50861,14.66138
5455439,50.49916,14.03583
5474865,49.76222,13.06194
8101582,48.5573029,14.4488662
5473635,49.24666,13.54166
5476465,50.1901921,12.6247522
5476475,50.197436,12.607094
5433094,49.79972,17.66861
5433545,49.04527,18.03583
5473782,49.1380067,14.1038307
5454333,49.75888,16.47944
5454353,49.76333,16.455
5454343,49.79277,16.48694
5433477,49.73527,16.48305
5436005,49.49972,16.59805
5457220,50.62166,15.82027
5433564,49.9438312,17.6539195
5455048,50.1983314,13.6323166
5473195,49.755,13.65555
5474905,49.76277,12.91111
5456779,50.79027,14.59222
5618175,49.480223,18.792991
5475555,49.57416,12.76944
5456149,50.66194,14.09861
5456371,50.26833,15.1925
5454789,50.579009,13.7974833
5454996,49.96972,14.65722
5433202,50.0430781,17.3944643
5454133,49.67027,15.41722
5454183,49.66916,15.40166
5454153,49.69027,15.42416
5454282,50.62916,15.07833
5453230,50.13916,16.21805
5455800,50.51333,15.43666
5100110,53.3913468,14.6704623
5100010,53.4128741,14.5663608
5105876,51.2157095,16.9544591
5105622,50.819597,15.434218
5105618,50.83213,15.5205
5105619,50.827481,15.498856
5510504,47.8210817,18.861973
5455093,49.71777,16.21472
5453317,50.2537172,13.5731359
5453021,50.13,15.24111
5455966,49.875,14.90611
5435965,49.56277,15.8475
5455976,49.86916,14.89361
5454123,49.72972,15.39833
5105563,50.8134159,16.0698493
5475685,49.80194,12.63861
5475675,49.79388,12.6425
5475695,49.80611,12.66388
5456920,50.54583,15.465
5454952,50.74333,15.31083
5454982,50.73694,15.30527
5454902,50.76083,15.2675
5107100,50.4460325,18.8644041
5108063,50.0053772,20.9748532
5453126,50.09944,14.98361
5453973,49.85916,16.70972
5474712,49.43861,13.80972
5100711,54.0972478,18.7897812
5453717,50.31166,13.97166
5474930,49.1825,15.46444
5474900,49.17444,15.46222
5474032,49.1956571,14.3465591
5434992,49.53,17.74833
5453770,50.58138,16.17861
5457390,50.59277,16.17222
5457380,50.59666,16.14944
5453289,50.64638,13.82916
5455109,50.63361,13.81361
5474535,50.1514385,12.8486213
5474465,49.9756381,12.8599577
5104099,52.0740891,23.6011753
5436375,49.17194,16.40888
5454706,50.2675,14.55694
5436395,49.3475,16.41722
5436475,49.25361,17.50138
5474685,49.72416,13.24194
5453776,50.28555,14.12361
5476924,49.58861,13.9875
5474924,49.5981625,13.9944657
5455126,49.69888,14.65444
5435582,50.3225,17.1075
5454939,50.3018167,13.7283158
5456556,49.98527,15.01472
5473415,50.05055,12.99111
5436496,49.425898,17.2823045
5475415,49.42916,13.30916
5616640,48.6330653,21.7118782
5613826,48.8017168,17.8739792
5613886,48.9376155,18.1135922
5613866,48.896609,18.0517665
5613876,48.8878237,18.028285
5613896,48.9101016,18.088105
5613846,48.9006599,18.0225144
5473555,49.42,12.83944
5455386,49.7075,15.00944
5453239,50.6474906,13.9869951
5613676,48.369625,17.5847911
5457219,50.54333,14.17611
5456071,50.44444,14.71861
5474172,48.9025,14.58722
5435002,49.80472,17.07638
5435022,49.82555,17.0675
5436215,49.16305,16.52527
5434937,49.845,16.56944
5475445,49.81527,13.04694
5457020,50.565,15.91083
5457040,50.57777,15.945
5457050,50.57805,15.95972
5457030,50.57888,15.95833
5457250,50.590957,15.881807
5457100,50.56138,15.88805
5457290,50.58055,15.88805
5107750,50.1540182,19.4531632
5475955,50.11388,12.39972
5455233,49.88972,16.25972
5454036,50.13638,14.26833
5453076,50.07694,14.77027
5455583,49.97444,15.84972
5454300,50.58694,15.13833
5455320,50.57944,15.15166
5613083,48.8630028,18.8537875
5454949,50.3406223,13.5974223
5107370,50.1357681,18.9641781
5473622,49.41361,14.67722
5473634,49.40444,14.70361
5473613,49.39305,14.69277
5474052,49.2232971,14.4085217
5453474,50.03722,15.35916
5455786,49.83388,14.59277
5456305,49.88611,15.23583
5453180,50.15472,16.07388
5456159,50.69972,14.20305
5453420,50.0689969,16.6082094
5474762,48.61972,14.32194
5453160,50.2,15.98222
5475422,49.33361,14.5725
5435085,49.0208984,15.6571177
5455399,50.47388,14.00055
5455419,50.48138,13.98583
5454524,50.12527,14.96027
5476675,50.13138,12.40388
5454004,49.92972,15.34333
5453933,49.85805,16.4975
5455600,50.32722,15.70388
5473712,49.01527,14.76055
5473702,49.00722,14.77777
5453409,50.52361,13.58027
5455369,50.4575,13.90805
5436555,49.21138,15.88388
5436565,49.20888,15.85277
5474643,49.48166,13.61416
5435062,49.55055,17.11805
5434005,49.3175,17.52
5438006,50.200092,17.574195
5434894,50.19972,17.57361
5475595,49.62527,12.70138
5455413,49.87194,15.57638
5475065,49.81888,13.39444
5474980,49.29805,15.47638
5474970,49.28694,15.48194
5434924,49.68722,18.66166
5434944,49.66972,18.68166
5434934,49.70166,18.64111
5476042,48.8833391,14.3486394
5453683,49.98722,16.01444
5436575,49.06611,17.45777
5436585,49.02166,17.64333
5435495,48.98166,17.40333
5456386,49.88222,15.05972
5434346,49.369707,17.291221
8020444,50.9556028,14.2201073
5453626,50.105,14.13583
5435112,49.77916,17.11555
5435132,49.7775,17.14472
8102669,48.765206,16.00812
5474862,49.05333,15.41888
5435142,49.257933,17.9992674
5436635,49.1423727,18.0225516
5435162,49.47444,17.96083
5436645,49.1657887,18.0632686
5456649,50.98111,14.50694
5436655,48.74722,16.74277
5436675,48.74888,16.7625
5456179,50.67222,14.12194
5474965,49.97694,12.66472
5453533,50.03194,15.61388
5455723,50.03055,15.61388
5435222,49.93333,17.43694
5454160,50.11777,16.28277
5456689,50.90305,14.63861
5454532,50.91972,14.60388
5456709,50.91027,14.61194
5614426,48.7310977,17.7246684
5474675,49.72972,13.28444
5453949,50.5007023,13.0338317
5453959,50.4833492,13.0338107
5453969,50.4664551,13.0222629
5455563,49.97305,15.87277
5454424,50.21444,15.02333
5451229,50.5380706,13.9775933
5451239,50.5574128,14.0047685
5453307,50.2969738,13.5725896
5475292,48.81972,14.43611
5475302,48.83638,14.45305
5453156,50.0675,15.12444
5454586,50.26722,14.23972
5435282,49.59333,17.345
5435302,49.59777,17.365
5457510,50.37277,16.025
5433772,50.36222,17.12666
5473232,49.33666,13.95666
5437145,48.87861,17.51055
5434852,49.93083,17.35222
5433074,49.74833,18.03111
5456059,50.66416,14.14611
5455242,50.71138,15.31361
5455262,50.71916,15.31333
5433784,49.93805,17.96916
5473615,49.29833,13.66333
5435312,49.3622092,18.3013231
5435332,49.3587381,18.2861819
5434542,50.03333,17.04388
5434552,50.04166,17.05888
5434553,50.02444,17.03666
5436685,49.34555,16.02166
5436745,49.35277,16.00833
5436755,49.61111,16.69055
5436765,48.88972,16.82333
5436785,48.90166,16.82222
5453851,50.45694,16.18527
5457430,50.54027,16.02222
5453244,50.16444,15.10083
5453129,50.52611,14.08027
5473875,49.34583,13.70055
5456181,50.34638,14.51555
5457189,50.69833,14.72833
5476715,50.2025,12.37194
5453314,50.10166,15.19333
5474902,49.12027,15.44722
5473475,50.29222,12.87555
5457229,50.7425,14.73333
5456589,50.99305,14.38
5456609,51.00472,14.39388
5453324,50.07361,15.19972
5454629,50.35944,13.86416
5454566,50.28194,14.24305
5454749,50.6065122,13.8952398
5455143,49.74527,16.41222
5455133,49.73666,16.39527
5433124,49.65638,18.69583
8304501,43.7927932,7.6101427
5453350,50.0114858,16.5576854
8302430,45.4292046,10.9823277
5435095,49.01888,15.83138
5455122,50.74305,15.08111
5456319,50.79416,14.36111
5473552,49.19361,14.71666
5473542,49.17694,14.69583
5436795,48.94861,17.38222
5437795,48.96694,17.39888
5437205,48.93722,17.36166
5455733,50.01694,15.62305
5437025,49.55527,16.00305
5434984,49.53666,18.13305
5435982,49.96638,17.00333
5434982,49.97555,17.01305
5435972,49.98527,17.01972
5455759,50.74694,14.18083
5453599,50.30805,13.33194
5453639,50.3040695,13.3111195
5456579,50.99194,14.32111
5456235,49.68444,15.30888
5475122,49.0556817,13.7910511
5475132,49.0487833,13.7641073
5455520,50.39916,15.38055
5453649,50.2826181,13.3381923
5436805,49.22,17.84305
5454742,50.97305,15.02833
5614456,48.725183,17.7523531
5476804,49.85472,14.1
5436825,49.2126057,15.9658068
5436535,49.21166,15.98222
5453590,50.0874631,16.9001736
5475612,49.36888,14.22305
5456176,49.72861,15.17166
5455356,49.70027,14.8975
5455376,49.69777,14.90611
5454104,49.80388,15.405
5473596,49.48638,12.81444
5473752,49.14777,14.72833
5436845,49.32277,16.21333
5455946,49.87472,14.81416
5474425,49.9466871,12.7426745
5436835,48.98777,17.16638
5437185,49.03277,18.05277
5474262,49.41555,15.15805
5436195,49.30527,15.95027
5457010,50.54638,15.83416
5457159,50.67111,14.60722
5437115,48.93083,17.34777
5474825,49.76,13.27583
5474515,50.1030668,12.8455124
5456211,50.33638,14.94722
5473762,49.1451243,14.1800109
5455550,50.38444,15.49777
5475845,50.3075,13.01611
5433965,49.05583,16.59722
5474025,50.16722,12.3275
5473095,50.16277,12.31305
5454863,49.79194,15.97194
5473912,48.9070792,13.8833385
5454869,50.4284466,13.6856545
5475052,49.1702226,13.8929163
5476695,50.15583,12.37944
5455156,49.66138,14.55638
5455206,49.63805,14.61944
5433625,48.97638,17.21916
5435712,49.48277,17.15055
5456086,49.78972,14.98611
5474875,49.76166,13.04138
5436875,48.96361,16.60444
5455546,49.93833,14.38111
5435034,49.77055,18.30277
5455142,50.74,15.09333
5454326,50.335,14.37166
5454097,50.36722,14.26416
5454823,49.85472,15.93722
5453736,50.30944,14.00055
5454187,50.3899168,14.1404723
5453697,50.32722,13.90583
5435412,50.110934,17.406431
5435362,50.11776,17.3876617
5616486,48.8244294,17.5163501
5616446,48.8048997,17.5285631
5435342,49.50166,17.19777
5456616,50.05444,15.00027
5457200,50.61861,15.6225
5455146,49.65833,14.57916
5475632,49.34,14.17055
5454074,49.91472,15.43027
5473715,49.34916,13.29972
5475226,50.184098,13.3738222
5476072,48.9173197,14.3572743
5456081,50.44305,14.68666
5454836,49.98333,14.12333
5473072,49.39166,14.12444
5617895,49.1150719,18.9246517
5435442,49.33527,17.99333
5474225,50.34138,12.71222
5455283,49.955,16.14722
5455303,49.95027,16.15555
5435865,49.17833,16.29138
5453659,50.2604711,13.3917444
5433572,50.11638,16.9375
5436895,49.27833,16.99138
5474112,48.79611,14.86583
5474772,48.62333,14.30916
5510447,47.7827191,19.1330097
5453880,50.395,16.12166
5435242,50.28416,17.09444
5434254,49.975,17.85805
5434625,49.0425,17.50138
5457180,50.62694,15.48388
5454888,49.75305,15.87805
5435004,49.77388,17.74722
5478035,49.011037,14.480338
5475282,48.78861,14.47277
5453879,50.48103,13.2111439
5454879,50.3921933,13.6889928
5474562,49.3048039,15.0428903
5475352,48.92416,14.44944
5434115,49.40833,17.41611
5435935,49.45166,16.27
5475432,49.32444,14.56638
5456241,50.25694,14.9575
5474125,49.81611,13.56527
5453236,49.93277,14.305
5476794,49.8675,14.10722
5455660,50.2525,15.76416
5476214,50.04138,13.6025
5453014,50.28222,14.58444
5105984,50.8293957,17.0463081
5103865,52.2515735,21.0522983
5103350,52.2200627,20.9652859
8020915,50.4486449,12.0607835
8103107,48.1745297,16.3339652
8102801,48.2191234,16.3921133
8102855,48.1700397,16.4195311
8021227,53.0021275,11.7628467
5105865,51.1162965,16.998395
5105871,51.1670184,16.9966652
5105864,51.1273608,17.0014394
5105874,51.1979443,16.9698725
5106017,50.9257407,17.0328277
5106489,50.8563947,19.9460452
5106982,50.3052986,18.7871281
5456390,50.21416,15.48972
5476414,49.58527,13.94
5453206,49.91861,14.20305
5456679,50.9339557,14.4829983
5457109,50.63722,14.50611
5454703,49.90027,15.87972
5436905,48.88944,16.78138
5474232,49.37944,15.25916
5456576,50.03472,15.00833
5436915,49.18722,16.35861
5476204,50.05611,13.62916
5107530,50.481009,19.4231231
5435212,49.46777,18.04222
5476034,50.03583,13.91833
5436015,49.52111,16.58361
5436945,49.25333,17.28305
5436985,49.24611,17.28944
5456266,49.81555,15.18861
5473322,49.08944,14.32666
5454936,50.02611,14.28083
5473892,48.937152,13.9769518
5434565,49.1325,16.80666
5474695,49.68027,13.21555
5473965,49.60611,13.51694
5473104,49.90777,13.97972
5455212,50.77,14.87666
5455406,49.68944,14.96916
5436935,49.22861,17.315
5106706,50.4217225,18.1265296
5454521,50.31583,14.78666
5434405,49.52777,16.98666
5107550,49.8703282,18.6231281
5454816,50.13027,14.6675
5476975,49.24916,13.17888
8101145,47.3206646,12.7968853
5453956,50.23305,14.26666
5102780,51.9474642,15.5132122
8021503,50.9046152,14.8055966
5105642,50.6085,17.0338855
5476022,48.8504082,14.3514248
5435522,50.25916,17.38305
5455086,49.87916,14.73333
5473312,49.06527,14.36138
5453756,50.28472,14.07805
5453766,50.28222,14.09305
5454426,50.215,14.50722
5433755,49.22638,17.65833
5435515,49.22916,17.67222
5433765,49.21611,17.62305
5433745,49.20972,17.59944
5435585,49.20527,17.57361
5433775,49.22555,17.69166
5433785,49.21944,17.63944
5433795,49.22083,17.715
5435525,49.2075,17.58472
5436955,48.85277,16.05944
5434850,48.86527,16.04833
5436274,48.82,16.04416
5455366,49.69972,14.86972
5456136,49.73833,15.10388
5456146,49.74277,15.08527
5434802,49.46083,18.09416
5613263,48.5771489,19.1321971
5613223,48.569687,19.1205706
5453846,50.23055,14.18361
5473342,49.12472,14.26444
5453454,50.03083,15.34861
5473992,49.1605386,14.2743173
5435502,49.87194,16.88694
5435542,49.88527,16.88972
5436815,49.21555,17.80833
5436485,49.29194,17.49111
5435375,49.02111,17.77833
5473355,50.07833,13.19333
5475622,49.34305,14.20333
5454536,50.19972,14.25138
5453996,50.19694,14.25027
5457129,50.6815428,14.6356465
5457139,50.67861,14.64972
5454297,50.45722,14.32638
5453693,49.99472,16.10861
5453270,50.1,16.29694
5476665,49.51611,12.8325
5456526,49.9625,15.03166
5433132,50.03916,17.59611
5475182,48.9505436,13.8025947
5475192,48.9516891,13.822627
5434534,49.89722,18.50833
5473172,49.47666,13.86611
5455453,49.87722,15.5625
5473785,49.3275,13.15777
5454486,50.16972,14.35194
5455573,49.9775,15.86138
5475565,49.57777,12.75
5476024,50.04444,13.89166
5436135,49.10722,16.74555
5454080,50.03166,16.17888
5435122,49.77527,17.18416
5436615,49.03277,17.68527
5474002,49.1506722,14.2433885
5455549,50.46555,14.0375
5455139,50.60944,13.87888
5453179,50.65888,14.04388
5453159,50.65805,14.02944
5453209,50.65,14.04833
5453199,50.66416,14.08055
5453863,49.97083,16.37777
5453873,49.96861,16.39444
5455790,50.51611,15.45722
5435492,49.3097518,18.0033952
5434684,50.04916,17.755
5453046,50.07444,14.72277
5457059,50.58527,14.335
5454606,50.25638,14.37638
5458001,49.895464,16.444473
5455033,49.75277,16.05972
5456231,50.27222,14.94888
5614446,48.7215125,17.7988322
5618115,49.445252,18.7868372
5453200,50.12833,16.17361
5453220,50.1275,16.19027
5436415,49.31916,16.46583
5473432,49.25138,14.01555
5433635,48.94194,16.95861
5433364,49.55277,18.33416
5433292,49.51333,17.09666
5454776,50.15777,14.75416
5454756,50.15972,14.73527
5454775,50.16722,14.76527
5433055,49.41166,17.19111
5475412,49.34888,14.57972
5456900,50.13138,15.76972
5454070,50.06472,16.13583
5435014,49.78805,17.70944
5433742,49.52722,17.7725
5454752,51.00805,15.03722
5453499,50.4543948,13.363434
5474602,49.3739481,14.9654838
5453440,49.9870649,16.4263992
5453266,49.95972,14.32333
5453246,49.94611,14.33027
5456810,50.31527,15.86944
5453796,50.31138,14.20305
5475922,48.742828,14.086768
5456296,49.84055,15.21583
5476082,48.9267241,14.4060128
5473932,48.8606318,13.8609391
5453920,50.33444,16.10555
5474782,48.64416,14.28611
5433312,49.72388,17.09083
5434325,49.72111,17.07638
5453520,50.0470959,16.7464801
5453525,50.0366828,16.7460045
5475602,49.37166,14.27277
5456516,49.98777,15.20694
5475385,49.49555,13.30472
5457450,50.48361,16.07527
5453480,50.1047301,16.783741
5455246,49.55833,14.6125
5455046,49.85138,14.70166
5434665,49.28388,16.56694
5456299,50.79583,14.41388
5474805,49.37416,12.865
5456809,50.67527,14.53305
5456829,50.69166,14.53305
5456199,50.68222,14.52194
5453780,50.55222,16.18472
5457500,50.39527,16.05388
5453913,49.89694,16.44611
5434572,50.25333,17.21555
5434592,50.26,17.22805
5473282,48.97416,14.48861
5475362,48.95916,14.47555
5473452,48.99472,14.47916
5453909,50.4386317,13.0206168
5473632,48.76916,14.95777
5453066,50.07666,14.86611
5476002,48.82222,14.31694
5433234,49.74361,18.62222
5456046,49.81361,14.93527
5456056,49.80833,14.92972
5453210,50.13027,16.1475
5473042,49.47,14.07666
5456391,50.24361,15.23277
5455596,49.85805,14.31944
5476224,50.03305,13.56888
5475092,49.1111581,13.8291463
5455416,49.86888,14.71472
5435785,49.56361,16.91333
5454044,49.91555,15.39416
5458000,49.9151159,15.3945738
5433285,49.28194,15.76333
5473352,49.15333,14.22138
5455429,50.48333,14.03916
5456116,49.75194,15.04861
5473082,49.35333,14.0975
5105653,50.4775664,16.6707495
5106905,50.1593894,18.8452326
5106904,50.1580552,18.8208179
5108302,50.0817497,22.226396
5454622,50.93861,15.15083
5454612,50.93944,15.16305
5454709,50.6127089,13.9548466
5473272,49.27805,13.91388
5455981,50.40666,14.95555
5453309,50.64222,13.80083
5453216,49.91638,14.23861
5453476,50.14888,13.83277
5453483,50.03166,15.47861
5457490,50.43027,16.10277
5454476,50.17916,14.35527
5435945,49.365,16.30805
5455243,49.89138,16.24694
5435956,49.37888,17.45388
5473563,49.20666,14.73194
5473562,49.22416,14.72416
5455901,50.4071246,15.1102162
5454986,49.99694,14.66416
5105452,50.8601928,16.3328311
5100100,53.9045531,14.2663844
5436245,48.9125,16.70611
5476114,50.09166,13.62861
5436275,48.78083,16.02583
5436285,49.55388,16.69944
5434175,49.12194,15.8325
5434535,49.24972,17.36361
5433464,49.77638,18.37083
5434154,49.61111,17.99333
5473502,49.09722,14.57444
5474302,49.43777,14.97472
5435402,50.0666027,17.4734536
5436345,49.15666,16.72916
5434345,49.16333,16.72
5436327,49.545,15.6525
5456619,51.00638,14.46166
5456639,51.00666,14.43527
5433832,49.53666,17.81277
5477005,49.16138,13.2225
5434962,49.68444,17.28472
5434942,49.72055,17.28583
5456236,49.82777,15.2075
